Date,ticker,Open,High,Low,Close,Volume,return_1d,log_return_1d,volatility_7d,volatility_14d,volatility_30d,volatility_60d,ma_20_ratio,ma_50_ratio,ma_200_ratio,momentum_7d,momentum_14d,momentum_30d,momentum_60d,drawdown,high_low_range,volume_change,vix_close,vix_return_1d,vix_volatility_30d,target_return_1d,target_direction_1d,regime,regime_0_prob,regime_1_prob,regime_2_prob,regime_label
2010-05-11,^GSPC,1156.3900146484375,1170.47998046875,1147.7099609375,1155.7900390625,5842550000.0,-0.0033972920184899,-0.0034030759184662,0.0255772835024086,0.019619074730079,0.0141541571493515,,-0.0257966091165073,-0.0141898500633661,,-0.0260387328362563,-0.0415857379143359,-0.0148564907484306,,-0.0505142520656425,0.0198395241883675,-0.1524798003974643,28.31999969482422,-0.0180305289532742,0.1283857050828325,0.0137395239153412,1,2,2.452308388572338e-08,1.3666766308761538e-06,0.9999986088001278,Crisis
2010-05-12,^GSPC,1155.4300537109375,1172.8699951171875,1155.4300537109375,1171.6700439453125,5225460000.0,0.0137395239153412,0.0136459924018244,0.0256452321002837,0.0200834709196344,0.0143879758893707,0.0107797870662496,-0.0107864472216823,-0.0015541219280593,,-0.0254437189724674,-0.0306121593609001,-0.0013636891417175,0.0701453589655682,-0.0374687699246226,0.0150938962944899,-0.1056199775782834,25.520000457763672,-0.0988700306226443,0.1300349125844005,-0.0121451449685835,0,2,7.720141811454727e-09,1.3394552869473458e-06,0.9999986528246134,Crisis
2010-05-13,^GSPC,1170.0400390625,1173.5699462890625,1156.1400146484375,1157.43994140625,4870640000.0,-0.0121451449685835,-0.0122194998892251,0.0244444337615636,0.0200680225449172,0.0145490078880731,0.0109079424779678,-0.0205583925173796,-0.014329667761286,,-0.0137696272289196,-0.049158851250677,-0.0102529537928663,0.052687043433987,-0.049158851250677,0.0150759695363758,-0.0679021559824398,26.68000030517578,0.0454545386600577,0.1301068361770182,-0.0188000145120921,0,2,2.3125504247222837e-08,4.310090447292494e-06,0.9999956667841822,Crisis
2010-05-14,^GSPC,1157.18994140625,1157.18994140625,1126.1400146484375,1135.6800537109375,6126400000.0,-0.0188000145120921,-0.0189789813879498,0.0252711505907683,0.0204873789014689,0.0148573111214417,0.0111733516496436,-0.036671059161651,-0.0330696024268537,,-0.0258947751744956,-0.0630089452090085,-0.0360070645565561,0.0261396464521685,-0.0670346786458587,0.0275719949153088,0.2578223806317035,31.239999771118164,0.1709145207564997,0.132774213092187,0.0011093685155389,1,2,5.2435641459945204e-11,1.0502480648700963e-07,0.9999998949228994,Crisis
2010-05-17,^GSPC,1136.52001953125,1141.8800048828125,1114.9599609375,1136.93994140625,5922920000.0,0.0011093685155389,0.0011087536210084,0.0218271229274757,0.0197793283722061,0.0147660738156419,0.0111714469530648,-0.0331181420652701,-0.0319679085292524,,0.0077914433381791,-0.0395113846082768,-0.042528466694656,0.0250366457447408,-0.0659996762922587,0.0241444041835161,-0.0332136328022982,30.84000015258789,-0.0128040851940107,0.1326149817958049,-0.0141959060371843,0,2,9.30632494699662e-11,6.5396411842091626e-09,0.9999999933675099,Crisis
2010-05-18,^GSPC,1138.780029296875,1148.6600341796875,1117.199951171875,1120.800048828125,6170840000.0,-0.0141959060371843,-0.0142976317849977,0.0216895853192529,0.0198141631453082,0.0149374731438071,0.0113296328526451,-0.0433304807719678,-0.0454222840986161,,0.0089298969300999,-0.0592263777456112,-0.0577077414240634,0.0115432522718865,-0.0792586571263136,0.0281597604572152,0.0418577323347268,33.54999923706055,0.0878728622264695,0.1322742705348243,-0.0051302638735714,0,2,2.9272775478121842e-12,1.6261506341444564e-09,0.999999998371095,Crisis
2010-05-19,^GSPC,1119.5699462890625,1124.27001953125,1100.6600341796875,1115.050048828125,6765800000.0,-0.0051302638735714,-0.0051434688600155,0.0109167580199885,0.0191923976251482,0.014931192463553,0.0112361088792182,-0.0445321915390741,-0.0499084545307333,,-0.0385261503911159,-0.076012179719444,-0.0570002157613122,0.018682691118498,-0.0839823031745621,0.0214507519291902,0.0964147506660357,35.31999969482422,0.0527570938305257,0.1323132307221798,-0.038975903416611,0,2,8.848518378337284e-14,1.6848521705336902e-10,0.9999999998312887,Crisis
2010-05-20,^GSPC,1107.3399658203125,1107.3399658203125,1071.5799560546875,1071.5899658203125,8328570000.0,-0.038975903416611,-0.0397557958377662,0.0165689683586359,0.0210329492849494,0.0163546788803447,0.0122612530505594,-0.0763477272534294,-0.0857859479917116,,-0.0728506652561956,-0.0969924590829023,-0.0968021823757968,-0.0304458983672195,-0.1196849204539369,0.033371294007108,0.2309808152768335,45.790000915527344,0.2964326532040542,0.1404269263099364,0.0150243806861449,1,2,4.7985516505312503e-26,3.18357541826744e-14,1.0,Crisis
2010-05-21,^GSPC,1067.260009765625,1090.1600341796875,1055.9000244140625,1087.68994140625,5452130000.0,0.0150243806861449,0.0149126325857043,0.0168879528578459,0.0211790809333954,0.0165985927234039,0.0124203045696069,-0.0572049319057228,-0.0710590112593699,,-0.0716755565895327,-0.0952955828429408,-0.0893191005693929,-0.01382668214967,-0.1064587315750829,0.032446262878568,-0.3453702136141018,40.09999847412109,-0.1242629903393773,0.1433123140677679,-0.0129080140007874,0,2,1.1784885859844097e-23,8.881355585054327e-17,1.0,Crisis
2010-05-24,^GSPC,1084.780029296875,1089.949951171875,1072.699951171875,1073.6500244140625,5224040000.0,-0.0129080140007874,-0.0129920463236877,0.0169032090024963,0.0207035654976073,0.0166699453427327,0.0125268099551268,-0.0637588153549715,-0.081852565085157,,-0.0723924533746309,-0.0851652635063948,-0.1026594327191048,-0.0279223588199003,-0.117992574778193,0.0160809180434426,-0.0418350259439889,38.31999969482422,-0.04438899867903,0.1434982018722131,0.0003539373857135,1,2,6.270281191472289e-20,5.4362956215646145e-15,1.0,Crisis
2010-05-25,^GSPC,1067.4200439453125,1074.75,1040.780029296875,1074.030029296875,7329580000.0,0.0003539373857135,0.0003538747646525,0.016896141677712,0.0207750103132098,0.0166672059926198,0.0124505320657133,-0.0589271033700207,-0.0803246083833211,,-0.0542846765800063,-0.0787737622590426,-0.1029566645820337,-0.0373573178513191,-0.11768039937593,0.0326389532340223,0.4030482155573081,34.61000061035156,-0.0968162608042441,0.1456580140590526,-0.0056609945338124,0,2,1.1478819284839778e-20,1.1509092774561716e-15,1.0,Crisis
2010-05-26,^GSPC,1075.510009765625,1090.75,1065.5899658203125,1067.949951171875,4521050000.0,-0.0056609945338124,-0.0056770786936516,0.0164888401072515,0.019308254702621,0.0164393852506506,0.0124618494059379,-0.0591677723156254,-0.0840955056206241,,-0.0606804174273648,-0.0533617621233081,-0.117870623519999,-0.045032329839903,-0.1226752058121384,0.0236113655221206,-0.3831774808379198,35.02000045776367,0.01184628258254,0.1450799706821665,0.032876173067238,1,2,1.0238111194053178e-20,3.029804123689106e-16,1.0,Crisis
2010-05-27,^GSPC,1074.27001953125,1103.52001953125,1074.27001953125,1103.06005859375,5698460000.0,0.032876173067238,0.032347311768677,0.0224391635329841,0.0212807636941279,0.0177552141359422,0.0131938117931705,-0.0237767272897456,-0.0529582511123516,,-0.0158279706116388,-0.0070394158277135,-0.0896366018903283,-0.0140598145492348,-0.0938321240422392,0.0272277914008649,0.2604284402959489,29.68000030517578,-0.1524842970527161,0.1491418171297326,-0.0123746883115906,0,2,5.830490707945482e-22,2.0087419712858035e-15,1.0,Crisis
2010-11-15,^GSPC,1200.43994140625,1207.4300537109375,1197.1500244140625,1197.75,3503370000.0,-0.0012174356326716,-0.001218177309455,0.0059223666623478,0.0073904681988185,0.0074557726601167,,0.0015955299376599,0.0293351292695243,,-0.0190900180787138,0.0102138804375233,0.0534022577580237,0.1221612356073946,-0.0229228503859179,0.0085870852334539,-0.168560525154143,20.200000762939453,-0.0198932477084051,0.0450953395069956,-0.016205413633636,0,0,0.9991284846121619,0.00029294646228003867,0.0005785689253848196,Bear
2010-11-16,^GSPC,1194.7900390625,1194.7900390625,1173.0,1178.3399658203125,5116380000.0,-0.016205413633636,-0.0163381574146881,0.0069487391031329,0.0086499727134716,0.0072500809329354,,-0.0151479940986793,0.0111510032318771,,-0.038756789747388,-0.0034758218286442,0.0151539658154749,0.1202334616351854,-0.038756789747388,0.0185763333866155,0.4604166845066322,22.57999992370605,0.1178217361819677,0.0482573970384717,0.0002121628793485,1,0,0.9999506570671185,2.6504604271318664e-05,2.283832869410193e-05,Bear
2010-11-17,^GSPC,1178.3299560546875,1183.56005859375,1175.8199462890625,1178.5899658203125,3904780000.0,0.0002121628793485,0.0002121403759877,0.0071955635278171,0.0086425424207938,0.0072468356192023,,-0.0149563310551877,0.0099836946836133,,-0.0365093269402718,-0.0043843141023803,0.0160521354754561,0.1167976034968514,-0.0385528496201466,0.0065827360125294,-0.2368080556956285,21.76000022888184,-0.0363153099023405,0.048704743965533,0.0153573134939595,1,0,0.999995025034065,2.311952850894441e-06,2.6630131027343094e-06,Bear
2010-11-18,^GSPC,1183.75,1200.2900390625,1183.75,1196.68994140625,4687260000.0,0.0153573134939595,0.0152405835436476,0.0104117913838718,0.0095983412501574,0.0077182268762958,,-0.0005149447004753,0.02387097030244,,-0.0137712894936536,0.0113499412891382,0.0333574088198922,0.1427302523678648,-0.0237876043238891,0.0139725778775079,0.2003902908742618,18.75,-0.1383272149458295,0.054987860634811,0.0025403732055502,1,0,0.9999922894509696,4.71832981575197e-06,2.9922194122685764e-06,Bear
2010-11-19,^GSPC,1196.1199951171875,1199.969970703125,1189.43994140625,1199.72998046875,3675390000.0,0.0025403732055502,0.0025371519119104,0.0102482452441855,0.0096090312582084,0.0076657532634065,,0.001327885349865,0.0248904419540458,,-0.0155738289479061,0.0129603467828354,0.0296785438184901,0.1269409058766641,-0.0213076605109875,0.0088529306359306,-0.2158766528846276,18.040000915527344,-0.0378666178385416,0.0549531597574626,-0.0015753666901773,0,0,0.9999992478390696,6.14458567153324e-07,1.3770232288220872e-07,Bear
2010-11-22,^GSPC,1198.0699462890625,1198.93994140625,1184.5799560546875,1197.8399658203125,3689500000.0,-0.0015753666901773,-0.0015766088850612,0.0102089454663366,0.0094232336364109,0.0076788256807998,,-0.000759142424962,0.0219499239106091,,-0.0129374167615567,0.0035775193104734,0.027906515832677,0.1419745220187289,-0.0228494598225501,0.0121224281047176,0.0038390483730978,18.3700008392334,0.0182926777693241,0.0528691135908473,-0.0142840327921811,0,0,0.9999994263704874,4.549189589693388e-07,1.187103954615389e-07,Bear
2010-11-23,^GSPC,1192.510009765625,1192.510009765625,1176.9100341796875,1180.72998046875,4133070000.0,-0.0142840327921811,-0.0143870315905499,0.0106463811048918,0.0101241064919485,0.0081426044932764,,-0.0148305707835196,0.0063284391539761,,-0.0154101292273314,-0.0143827682314742,0.0093693296583989,0.1252227897010636,-0.0368071101813424,0.013255028109953,0.1202249627320775,20.6299991607666,0.1230265769344143,0.0574150635610974,0.0149229674935436,1,0,0.9999955176659072,2.154215877107972e-06,2.3281184160533145e-06,Bear
2011-05-03,^GSPC,1359.760009765625,1360.8399658203125,1349.52001953125,1356.6199951171875,4223740000.0,-0.003379303628319,-0.0033850263710526,0.0045678946448054,0.0059575699591989,0.005282792459891,,0.0168551315146292,0.0288777727944404,,0.0143863301112094,0.0323095816591347,0.0448558896589228,0.028482578293705,-0.0051260919980523,0.0083881277233623,0.0981449463763406,16.700000762939453,0.0444028143830073,0.0484845627063898,-0.0068553086801006,0,0,0.9999996511965645,3.1116284356975944e-07,3.764079260266701e-08,Bear
2011-05-04,^GSPC,1355.9000244140625,1355.9000244140625,1341.5,1347.3199462890625,4223740000.0,-0.0068553086801006,-0.0068789142528323,0.0055870274636257,0.0064276537549866,0.0054238204810743,,0.009328597303253,0.0213306193654641,,0.0090394654851619,0.0250377821635496,0.0413906072558509,0.0171753859158112,-0.0119462597351838,0.0107342709012765,0.0,17.079999923706055,0.0227544397249306,0.0486892229930761,-0.0090698358150064,0,0,0.9999997511622806,2.140111090705642e-07,3.482678766886348e-08,Bear
2011-05-05,^GSPC,1344.1600341796875,1348.0,1329.1700439453125,1335.0999755859375,3846250000.0,-0.0090698358150064,-0.0091112171806945,0.0056168970464857,0.0070497054121441,0.0057381504234631,,0.0001906391987891,0.0116424722052288,,-0.0090110260506188,0.0156558711536596,0.0289470346907949,0.0107655280196223,-0.0209077449357887,0.0141667021014071,-0.0893733989308054,18.200000762939453,0.0655738199201572,0.0494760934568708,0.0038199203649145,1,0,0.9999996957395078,2.3479086222087954e-07,6.94698532695136e-08,Bear
2011-05-06,^GSPC,1340.239990234375,1354.3599853515625,1335.5799560546875,1340.199951171875,4223740000.0,0.0038199203649145,0.0038126429958767,0.0051278710677125,0.0070465471119947,0.005545654943583,,0.003759757034383,0.0149823534121844,,-0.0114041003039286,0.0155491457215222,0.0233189653766263,0.0138666859240288,-0.0171676904915388,0.0140613290965756,0.0981449463763406,18.39999961853028,0.0109889476487319,0.048170851822265,0.0045441636416265,1,0,0.9999995572789956,3.2710020849605804e-07,1.1562102256042335e-07,Bear
2011-05-09,^GSPC,1340.199951171875,1349.43994140625,1338.6400146484375,1346.2900390625,4265250000.0,0.0045441636416265,0.0045338701019314,0.0053049385320901,0.0061545453656683,0.0055717884608199,,0.0076372632738694,0.0191868984055427,,-0.0104300993840136,0.0315292029607621,0.0247297830924539,0.0128954702882344,-0.0127015396448546,0.0080678349964375,0.0098277829601254,17.15999984741211,-0.0673912933057557,0.0497956881546055,0.0080740366501983,1,0,0.9999996538682043,2.954723598634569e-07,5.0659547402602293e-08,Bear
2011-05-10,^GSPC,1348.3399658203125,1359.43994140625,1348.3399658203125,1357.1600341796875,4223740000.0,0.0080740366501983,0.0080416160096633,0.0063394560764891,0.006287274708191,0.0056814258972444,,0.0145314545787145,0.0269503211263255,,-0.0047300556912628,0.033932165613951,0.0358498346606321,0.0186442362885976,-0.0047300556912628,0.0082323270594328,-0.0097321376238204,15.90999984741211,-0.072843823491555,0.0487801875799257,-0.011111495877577,0,0,0.9999996276606691,3.3540965523275256e-07,3.692974259016396e-08,Bear
2011-05-11,^GSPC,1354.510009765625,1354.510009765625,1336.3599853515625,1342.0799560546875,3846250000.0,-0.011111495877577,-0.0111736896878856,0.0074906845642944,0.006383982612587,0.0059941205103495,,0.0022126205308821,0.0149902228276674,,-0.014060927006934,0.008809623584723,0.0171588065041505,0.0105947592153659,-0.0157889935745257,0.0135816880279362,-0.0893733989308054,16.950000762939453,0.0653677514457367,0.0490661783926388,0.0048954373617866,1,0,0.9999995022386758,4.322662737203797e-07,6.549492527746773e-08,Bear
2011-05-12,^GSPC,1339.3900146484375,1351.050048828125,1332.030029296875,1348.6500244140625,3777210000.0,0.0048954373617866,0.0048834936721674,0.0078790086016952,0.0063634833468522,0.0059399883553772,,0.0058329784216664,0.0193390789776699,,-0.0058748733851858,0.0084269388581426,0.0153509211287896,0.0092268907302031,-0.0109708502417888,0.0142789720298497,-0.0179499512512186,16.030000686645508,-0.0542772881937263,0.0498455302573017,-0.0080673300603242,0,0,0.9999996525080554,3.1771250437764824e-07,2.9779419922808107e-08,Bear
2011-05-13,^GSPC,1348.68994140625,1350.469970703125,1333.3599853515625,1337.77001953125,3426660000.0,-0.0080673300603242,-0.0081000470454252,0.008045437932404,0.0067594936471836,0.0061313434264092,,-0.0031456818306198,0.0110118097508014,,-0.0070880912764009,0.0018873016523122,0.009005727636516,-0.0019844632491813,-0.0189496748321702,0.0128322325100007,-0.0928065953441825,17.06999969482422,0.0648782884360776,0.0513254419695675,-0.0062043914177665,0,0,0.9999996665147238,2.8518141427598044e-07,4.8303882450480976e-08,Bear
2011-05-16,^GSPC,1334.77001953125,1343.3299560546875,1327.3199462890625,1329.469970703125,3846250000.0,-0.0062043914177665,-0.0062237186380957,0.0076277497477507,0.0064456824473805,0.006178370716727,,-0.0096917744167246,0.0046127616695528,,-0.0042169163251924,-0.0131899436329518,-0.0022065756044629,-0.0100818601231892,-0.0250364950500385,0.0120619070107292,0.122448681806774,18.239999771118164,0.0685413062220909,0.0526774529276278,-0.0003685605881837,0,0,0.9999995631293177,3.3464858410879434e-07,1.0222227081510101e-07,Bear
2011-05-17,^GSPC,1326.0999755859375,1330.4200439453125,1318.510009765625,1328.97998046875,4053970000.0,-0.0003685605881837,-0.00036862852333,0.0073856503139154,0.0061128047358361,0.0061781500269684,,-0.0109349607848847,0.0039564945410892,,-0.0083718632382535,-0.0196804899740823,-0.0029185251845177,,-0.0253958281728805,0.009032949383376,0.0540058498537536,17.549999237060547,-0.0378289771225868,0.0531945728167218,0.0088037994658585,1,0,0.9999997289155912,2.0200490281613004e-07,6.907950020049977e-08,Bear
2011-05-18,^GSPC,1328.5400390625,1341.8199462890625,1326.5899658203125,1340.6800537109375,3922030000.0,0.0088037994658585,0.0087652719837031,0.0080785571171381,0.0065830270814771,0.0063872708191294,0.0079508847597772,-0.0032681730837998,0.0125066111365095,,-0.0041669961069228,-0.0145536333074085,0.0060407230803969,0.0191875824279024,-0.0168156084855254,0.0114805485200035,-0.0325458747844705,16.229999542236328,-0.0752136610944551,0.0549502071815559,0.0021779408643529,1,0,0.9999996779329713,2.5947650363443245e-07,6.259040904494833e-08,Bear
2011-05-19,^GSPC,1342.4000244140625,1346.8199462890625,1336.3599853515625,1343.5999755859375,3626110000.0,0.0021779408643529,0.0021755725891674,0.0072968418669206,0.0065783359526237,0.0063872101043296,0.0079086422912001,-0.0015887333253198,0.0143505191103687,,-0.009991495661708,-0.014674291022052,0.0060349643497736,0.0276885042801637,-0.014674291022052,0.0078272030382204,-0.0754507232224128,15.520000457763672,-0.0437460939308705,0.0554053099125008,-0.0076882675218735,0,0,0.9999997904970079,1.889010612996513e-07,2.0601797144477893e-08,Bear
2011-05-20,^GSPC,1342.0,1342.0,1330.6700439453125,1333.27001953125,4066020000.0,-0.0076882675218735,-0.007717974612614,0.0066218257452881,0.0068151405912103,0.0065425548178216,0.0079768016282408,-0.0091134741304552,0.0059723016528714,,-0.0065643902091616,-0.0205330158045196,-0.0001799688285932,0.0208024228261114,-0.0222497386688542,0.0085144744230472,0.1213173345541089,17.43000030517578,0.1230669968477131,0.0598582229897453,-0.0119255846011242,0,0,0.9999996948727595,2.402703720065408e-07,6.485681295628698e-08,Bear
2011-05-23,^GSPC,1333.0699462890625,1333.0699462890625,1312.8800048828125,1317.3699951171875,3255580000.0,-0.0119255846011242,-0.0119972648409886,0.0071870185746168,0.0073612326368305,0.0068623685739064,0.008018469662028,-0.0202794281584464,-0.0062208088565403,,-0.0231935852375526,-0.0289321992461194,-0.0081315256863071,-0.0019016954240835,-0.0339099821291302,0.0153783600414054,-0.1993202197726523,18.270000457763672,0.0481927789948721,0.0599536346908713,-0.0008273801774386,0,0,0.9999994794985914,2.6214977116107567e-07,2.58351795287356e-07,Bear
2011-05-24,^GSPC,1317.699951171875,1323.719970703125,1313.8699951171875,1316.280029296875,3846250000.0,-0.0008273801774386,-0.0008277226453314,0.0069062086858613,0.0072349913795746,0.0068466053636605,0.007985721770378,-0.0199617729353696,-0.0073409261764272,,-0.0160640393495326,-0.0230382672487563,-0.0061760505276693,-0.0082427492410729,-0.034709305859538,0.007496917977078,0.1814331086933818,17.81999969482422,-0.0246305830139281,0.0585487373097121,0.0031831687125787,1,0,0.9999996982192443,1.2843531567705287e-07,1.7334565380731632e-07,Bear
2011-05-25,^GSPC,1316.3599853515625,1325.8599853515625,1311.800048828125,1320.469970703125,4109670000.0,0.0031831687125787,0.0031781131566695,0.0069309031624275,0.0070043996842943,0.0067186944612886,0.0077273370162926,-0.0155524796250444,-0.0047605488082188,,-0.0067696151085233,-0.0109579845332494,0.0048014978079715,0.0108242290417517,-0.0316366227234067,0.0107180484830731,0.0684874878128047,17.06999969482422,-0.0420875428083108,0.0589214092656046,0.0039531157988739,1,0,0.9999988461429274,9.602967566355416e-07,1.9356020277395397e-07,Bear
2011-05-26,^GSPC,1320.6400146484375,1328.510009765625,1314.4100341796875,1325.68994140625,3259470000.0,0.0039531157988739,0.0039453227676992,0.0071792820056261,0.0070111919034848,0.0067538946777578,0.0077404321845132,-0.0103774549025652,-0.0018615633873354,,-0.0024756122069946,-0.0108267499584202,0.0085817263511702,0.0131836391217623,-0.0278085701576437,0.0107272275920635,-0.2068779245048873,16.09000015258789,-0.0574106361896112,0.059872008257314,0.0040809196862041,1,0,0.9991026962725725,0.0008740328088024509,2.3270918451088677e-05,Bear
2011-11-14,^GSPC,1263.8499755859375,1263.8499755859375,1246.6800537109375,1251.780029296875,3219680000.0,-0.0095501416483129,-0.0095960366875547,0.0187197538494895,0.0203218440597743,0.018085301414009,,0.0042701239881499,0.0411260729558786,,-0.0074297228210742,0.0184939421225545,0.1387790103423782,0.1138617297462518,-0.0820102208520098,0.0137725167126008,-0.0446563685025725,31.1299991607666,0.0362848938754809,0.1077125487902344,0.0048171636835123,1,1,1.054448165091194e-37,0.9999999999977263,2.497073829305442e-12,Bull
2011-11-15,^GSPC,1251.699951171875,1264.25,1244.3399658203125,1257.81005859375,3599300000.0,0.0048171636835123,0.0048055982773004,0.0186592551570304,0.0201832787551749,0.0177641266464975,,0.007796825887659,0.0445329330093626,,0.0036546190215518,0.0127295157759661,0.1190979253856518,0.0821267991679453,-0.0775881138260625,0.0160004779453999,0.1179061273170003,31.21999931335449,0.0028911068106072,0.1062309346066981,-0.0166162007302033,0,1,5.673909806260398e-35,0.9999999998376552,1.6213438085156857e-10,Bull
2011-11-16,^GSPC,1257.81005859375,1259.6099853515625,1235.6700439453125,1236.9100341796875,4085010000.0,-0.0166162007302033,-0.0167557983419549,0.0194991212165453,0.0182339599898641,0.0179446826530732,,-0.010020942451447,0.0265239463607316,,-0.0191971906172578,-0.0371168488850662,0.0811866843564386,0.0503652002576164,-0.0929150948826541,0.0193740566290765,0.1349456838829772,33.5099983215332,0.0733503862442161,0.1062893915143781,-0.016799952076269,0,1,5.350646855560388e-33,0.999999928166292,7.183373180129401e-08,Bull
