Date,ticker,Close,return_1d,volatility_30d,momentum_30d,ma_50_ratio,ma_200_ratio,drawdown,vix_close,target_return_1d,target_direction_1d,regime,regime_label,regime_0_prob,regime_1_prob,regime_2_prob
2012-04-10,^GSPC,1358.5899658203125,-0.0170814543377354,0.0078463506359852,-0.0065809198845661,-0.0098996433490159,,-0.0425992724504971,20.38999938964844,0.0074488958197751,1,0,Bear,0.9999951359582216,1.1855520519841199e-06,3.678489628590131e-06
2012-04-11,^GSPC,1368.7099609375,0.0074488958197751,0.0079450955182871,-0.0025288902604676,-0.0033336322139899,,-0.0354676941732038,20.020000457763672,0.0137793878102883,1,0,Bear,0.9999980296753477,2.6485792412926897e-07,1.7054667098203784e-06
2012-04-12,^GSPC,1387.5699462890625,0.0137793878102883,0.008280869284162,0.0160285657820395,0.0092950478839937,,-0.0221770294756646,17.200000762939453,-0.0124750010402945,0,0,Bear,0.9999987073592079,5.066467180237689e-07,7.859938930024359e-07
2012-04-13,^GSPC,1370.260009765625,-0.0124750010402945,0.0085414514394724,-0.0027872673187021,-0.0039649120635723,,-0.0343753720501797,19.549999237060547,-0.0005036003909072,0,0,Bear,0.9999987053915187,3.764764285486565e-07,9.18132225644991e-07
2012-04-16,^GSPC,1369.5699462890625,-0.0005036003909072,0.0085208066965277,-4.385023220565554e-05,-0.0051033514045083,,-0.0348616609902848,19.549999237060547,0.0154866738024461,1,0,Bear,0.9999992161723074,1.6871441703743654e-07,6.151131187858447e-07
2012-04-17,^GSPC,1390.780029296875,0.0154866738024461,0.0089376996149641,0.0193868595531498,0.0096312962978819,,-0.0199148783598066,18.459999084472656,-0.0040552887801307,0,0,Bear,0.9999942183766296,1.4384191535408773e-06,4.3432041126851165e-06
2012-04-18,^GSPC,1385.1400146484375,-0.0040552887801307,0.0084632381941793,0.0311011417285449,0.0049415038668534,,-0.0238894065571672,18.63999938964844,-0.0059343969679566,0,0,Bear,0.9999983702745887,1.2647608386060785e-06,3.6496458017413044e-07
2012-04-19,^GSPC,1376.9200439453125,-0.0059343969679566,0.0084819903148346,0.017957637324927,-0.0014550106112826,,-0.0296820343032846,18.36000061035156,0.001169265680053,1,0,Bear,0.9999989443013989,6.785840559239533e-07,3.771144280989021e-07
2012-04-20,^GSPC,1378.530029296875,0.001169265680053,0.0083039842120919,0.0092392579316298,-0.0007015368608741,,-0.0285474748072565,17.440000534057617,-0.0084075701249225,0,0,Bear,0.9999996109891829,1.9069376727017072e-07,1.9831726907392574e-07
2012-04-23,^GSPC,1366.93994140625,-0.0084075701249225,0.0084293867372587,-0.0028668318111386,-0.0093185089406158,,-0.0367150300358475,18.96999931335449,0.0036797734446916,1,0,Bear,0.9999990754640475,2.619638140273089e-07,6.625719962591463e-07
2012-04-24,^GSPC,1371.969970703125,0.0036797734446916,0.0084570244702405,0.0006418286945057,-0.006095568243872,,-0.0331703595837029,18.100000381469727,0.0136445921578962,1,0,Bear,0.9999992127880802,2.044600297414344e-07,5.827517052667037e-07
2012-04-25,^GSPC,1390.68994140625,0.0136445921578962,0.008160816827832,-0.0037680503955097,0.0068980627077612,,-0.0199783634540571,16.81999969482422,0.0066801655681107,1,0,Bear,0.9999992235974163,2.4239194656971786e-07,5.340105917834553e-07
2012-04-26,^GSPC,1399.97998046875,0.0066801655681107,0.0082503293524722,0.0040880964025207,0.0128985691382552,,-0.0134316566615992,16.239999771118164,0.0024143237260298,1,0,Bear,0.9999997828217837,1.3079240582946054e-07,8.63859058179966e-08
2012-04-27,^GSPC,1403.3599853515625,0.0024143237260298,0.0081895031270143,0.0005418578203721,0.0144613590838185,,-0.0110497613029274,16.31999969482422,-0.0038835019016946,0,0,Bear,0.9999997031882671,2.1872682903240103e-07,7.808481809076527e-08
2012-04-30,^GSPC,1397.9100341796875,-0.0038835019016946,0.0082178736314247,-0.0044581564694516,0.0099395423472314,,-0.0148903514355889,17.149999618530273,0.0056583842421709,1,0,Bear,0.999999594421834,2.821462508151442e-07,1.2343178028758334e-07
2012-05-01,^GSPC,1405.8199462890625,0.0056583842421709,0.0082524668868289,-0.0027877664202429,0.0150002109942566,,-0.0093162225233415,16.600000381469727,-0.002496683664631,0,0,Bear,0.9999993437884193,4.845721633721281e-07,1.7163936953579628e-07
2012-05-02,^GSPC,1402.31005859375,-0.002496683664631,0.0082467873750078,-0.0022838244157992,0.0118801530230681,,-0.0117896465273825,16.8799991607666,-0.0076588713308223,0,0,Bear,0.9999995382546487,3.339145638969749e-07,1.2783063955689607e-07
2012-05-03,^GSPC,1391.5699462890625,-0.0076588713308223,0.0083579695313975,-0.0080691060889843,0.0036391373289679,,-0.0193582224724158,17.559999465942383,-0.0161472089585192,0,0,Bear,0.9999995874169086,2.1790347934548304e-07,1.9467963458964556e-07
2012-05-04,^GSPC,1369.0999755859375,-0.0161472089585192,0.0087645888207031,-0.0170020054946451,-0.0126471593581433,,-0.0351928501676075,19.15999984741211,0.0003505810220649,1,0,Bear,0.9999970290772148,4.55048806574223e-07,2.5158741649166165e-06
2012-05-07,^GSPC,1369.5799560546875,0.0003505810220649,0.00873948485083,-0.0197049835628706,-0.0123557131727073,,-0.0348546070909236,18.940000534057617,-0.0042786734178289,0,0,Bear,0.9999992184924266,6.150482693252178e-08,7.200028086900599e-07
2012-05-08,^GSPC,1363.719970703125,-0.0042786734178289,0.0083184897355247,-0.0372676780951478,-0.0165266276280453,,-0.0389841490279038,19.049999237060547,-0.0067022664805039,0,0,Bear,0.999999022815723,8.427639571630605e-08,8.929079640714478e-07
2012-05-09,^GSPC,1354.5799560546875,-0.0067022664805039,0.0083740815624788,-0.0410189325994757,-0.0228700807828914,,-0.0454251333531071,20.07999992370605,0.0025174107770054,1,0,Bear,0.9999970664782549,9.855588715823466e-08,2.834965638430034e-06
2012-05-10,^GSPC,1357.989990234375,0.0025174107770054,0.0083748458407782,-0.0338304477329873,-0.0203015507862674,,-0.0430220762963519,18.82999992370605,-0.0033873413051768,0,0,Bear,0.9999966000189989,7.863148269150667e-08,3.321349519379358e-06
2012-05-11,^GSPC,1353.3900146484375,-0.0033873413051768,0.0083847701224832,-0.0355524297409372,-0.0233284189132203,,-0.0462636871454554,19.88999938964844,-0.0111128639192796,0,0,Bear,0.9998622940510697,1.3341393374782964e-07,0.00013757253495267353
2012-05-14,^GSPC,1338.3499755859375,-0.0111128639192796,0.0085230233476259,-0.0497845155208973,-0.0337458087025286,,-0.0568624290050836,21.8700008392334,-0.0057458374465044,0,0,Bear,0.980876565447301,1.694474786423998e-06,0.019121740078123905
2012-05-15,^GSPC,1330.6600341796875,-0.0057458374465044,0.0083734333259221,-0.0622815441777114,-0.0388304503455898,,-0.0622815441777114,21.96999931335449,-0.0044038185569877,0,0,Bear,0.7847548571022698,4.403685782973221e-06,0.21524073921175108
2012-05-16,^GSPC,1324.800048828125,-0.0044038185569877,0.0083769922798444,-0.0626724276193733,-0.0428066179499793,,-0.0664110861146916,22.270000457763672,-0.0150513758617392,0,2,Crisis,0.3151675051197659,4.355418597213904e-06,0.6848281394617105
2012-05-17,^GSPC,1304.8599853515625,-0.0150513758617392,0.0085825489910034,-0.067264237872024,-0.0565624450306019,,-0.0804628837579322,24.489999771118164,-0.0073877770463167,0,2,Crisis,0.002234714631109918,5.67839491049422e-07,0.9977647175295444
2012-05-18,^GSPC,1295.219970703125,-0.0073877770463167,0.0086262381613168,-0.073572319598822,-0.0625741107664845,,-0.0872562189585416,25.100000381469727,0.0160359012376676,1,2,Crisis,8.998194658002192e-07,1.7971946421913583e-08,0.9999990822083993
2012-05-21,^GSPC,1315.989990234375,0.0160359012376676,0.0090943013135179,-0.0479018689599612,-0.0467844102663226,,-0.0726195498304655,22.01000022888184,0.0004863370186602,1,2,Crisis,2.5338953670324313e-08,6.721291430401912e-08,0.9999999074480045
2012-05-22,^GSPC,1316.6300048828125,0.0004863370186602,0.0086157337200012,-0.0308849336393889,-0.0455678332372176,,-0.0721685303871662,22.479999542236328,0.0016937032123527,1,2,Crisis,2.971506703829503e-05,8.499275183627786e-06,0.9999617856577503
2012-05-23,^GSPC,1318.8599853515625,0.0016937032123527,0.0084839721142806,-0.0364211388889087,-0.0428815767630573,,-0.070597059246561,22.32999992370605,0.0013800315269174,1,2,Crisis,0.0020568966146641133,1.7995297075967006e-05,0.9979251080883665
2012-05-24,^GSPC,1320.6800537109375,0.0013800315269174,0.0080182464230877,-0.0482065014142287,-0.0405357713751903,,-0.0693144538871114,21.540000915527344,-0.0021656323299791,0,2,Crisis,0.06904609111530984,0.0001414058843802397,0.9308125030002474
2013-04-30,^GSPC,1597.5699462890625,0.0024848996767714,0.0081206564164862,0.0292957743820332,0.0287204619440841,,0.0,13.520000457763672,-0.0093078836089327,0,0,Bear,0.9999096653818618,3.7116965618914684e-05,5.321765255545407e-05
2013-05-01,^GSPC,1582.699951171875,-0.0093078836089327,0.0083155356322441,0.0221914993541865,0.0184663473718125,,-0.0093078836089327,14.489999771118164,0.0094079832613962,1,0,Bear,0.999999591211319,3.196066564580284e-07,8.918207441648142e-08
2013-05-02,^GSPC,1597.5899658203125,0.0094079832613962,0.0083965411944677,0.0249437072047886,0.0269162092265315,,0.0,13.59000015258789,0.0105346668951806,1,0,Bear,0.9999997410132317,2.0414310339002374e-07,5.4843460437996586e-08
2013-05-03,^GSPC,1614.4200439453125,0.0105346668951806,0.008393194311463,0.0443912491587825,0.0362423942542666,,0.0,12.850000381469728,0.0019077786269059,1,0,Bear,0.9999995714762017,3.686812864808164e-07,5.984263870394871e-08
2013-05-06,^GSPC,1617.5,0.0019077786269059,0.0083248516674235,0.0389301651248941,0.0368629694333288,,0.0,12.65999984741211,0.0052302695131376,1,0,Bear,0.9999997163409209,2.484744116524864e-07,3.5184677547289944e-08
2013-05-07,^GSPC,1625.9599609375,0.0052302695131376,0.0083068976172305,0.0478639562900957,0.0404437828619459,,0.0,12.829999923706056,0.0041390812999291,1,0,Bear,0.9999996175962046,3.398378496335675e-07,4.256602069344607e-08
2013-05-08,^GSPC,1632.68994140625,0.0041390812999291,0.0082395812221806,0.0440729269740438,0.0429383516702432,,0.0,12.65999984741211,-0.0036871039064235,0,0,Bear,0.9999994075698787,5.35442576405143e-07,5.698741648529436e-08
2013-05-09,^GSPC,1626.6700439453125,-0.0036871039064235,0.008285590320178,0.0408356971918868,0.0376257103985682,,-0.0036871039064235,13.130000114440918,0.0043216553060214,1,0,Bear,0.9999994328651854,4.97685263329445e-07,6.944962919281152e-08
2013-05-10,^GSPC,1633.699951171875,0.0043216553060214,0.0082886957048954,0.041110389547752,0.0405300134481223,,0.0,12.59000015258789,4.288936859220272e-05,1,0,Bear,0.9999995516205767,4.004112448562414e-07,4.796802311336568e-08
2013-05-13,^GSPC,1633.77001953125,4.288936859220272e-05,0.0082194908971053,0.0458336631555866,0.0390449912517121,,0.0,12.550000190734863,0.0101421534799717,1,0,Bear,0.9999996664633374,2.964579867654943e-07,3.70786219886392e-08
2013-05-14,^GSPC,1650.3399658203125,0.0101421534799717,0.0083446107499845,0.0510045953321525,0.0479151461806355,,0.0,12.770000457763672,0.0051141362697153,1,0,Bear,0.9999981232494396,1.7000376718891466e-06,1.7671281900404051e-07
2013-05-15,^GSPC,1658.780029296875,0.0051141362697153,0.0080366926955429,0.0676390347198281,0.0516851259379984,,0.0,12.8100004196167,-0.0050097411633732,0,0,Bear,0.9999985381511349,1.359338518225928e-06,1.0251034951673729e-07
2013-05-16,^GSPC,1650.469970703125,-0.0050097411633732,0.0081350070553203,0.0580071484040354,0.0449720207816888,,-0.0050097411633732,13.06999969482422,0.0103000965190283,1,0,Bear,0.999997934959851,1.8680818929086835e-06,1.9695820544575054e-07
2013-05-17,^GSPC,1667.469970703125,0.0103000965190283,0.0081871717027692,0.0735153605611864,0.0540907691455534,,0.0,12.449999809265137,-0.0007076179249737,0,0,Bear,0.9999947544498601,4.915549473431831e-06,3.300008700674791e-07
2013-05-20,^GSPC,1666.2900390625,-0.0007076179249737,0.0081719678693039,0.0660367714307961,0.0518141336689326,,-0.0007076179249737,13.020000457763672,0.0017223862892454,1,0,Bear,0.9999982653172577,1.5851151100245672e-06,1.4956771813866238e-07
2013-05-21,^GSPC,1669.1600341796875,0.0017223862892454,0.0081681425835833,0.0641013698542722,0.0521256162068402,,0.0,13.369999885559082,-0.0082736575948135,0,0,Bear,0.999998632417399,1.2546516269316074e-06,1.1293077078143769e-07
2013-05-22,^GSPC,1655.3499755859375,-0.0082736575948135,0.0081514320102435,0.0425891026490687,0.0420692859596645,,-0.0082736575948135,13.81999969482422,-0.0029238323567192,0,0,Bear,0.9999948459427322,4.653781134942907e-06,5.00276121963815e-07
2013-05-23,^GSPC,1650.510009765625,-0.0029238323567192,0.0081788173229517,0.0358611087340294,0.0377682607496183,,-0.0111732991637486,14.06999969482422,-0.0005513654411685,0,0,Bear,0.9999970894638474,2.6555541830374884e-06,2.549818169088448e-07
2013-11-11,^GSPC,1771.8900146484375,0.0007229312538983,0.0077586695449556,0.0537242206280275,0.0342966549697953,,-3.382517852601463e-05,12.529999732971191,-0.0023703916199453,0,0,Bear,0.9999997257123517,2.5624426023479236e-07,1.8043354236648917e-08
2013-11-12,^GSPC,1767.68994140625,-0.0023703916199453,0.0077026138948254,0.0428849211836284,0.030306306014479,,-0.0024041366195516,12.81999969482422,0.0080953442447977,1,0,Bear,0.9999998070238876,1.7564410482763998e-07,1.7332159691750904e-08
2013-11-13,^GSPC,1782.0,0.0080953442447977,0.0077860663171798,0.0520287891850375,0.0370884195927818,,0.0,12.520000457763672,0.0048372587638538,1,0,Bear,0.9999996819874973,2.9364933832622375e-07,2.436296151030033e-08
2013-11-14,^GSPC,1790.6199951171875,0.0048372587638538,0.0075358946447274,0.0666960305588091,0.0404636160174181,,0.0,12.369999885559082,0.0042220340520966,1,0,Bear,0.9999994450414936,5.33155501756818e-07,2.180302989081222e-08
2013-11-15,^GSPC,1798.1800537109375,0.0042220340520966,0.0074903769499335,0.0636971627985434,0.0431228630226419,,0.0,12.1899995803833,-0.003698197185726,0,0,Bear,0.9999995393160286,4.3768379139721115e-07,2.3000223370376094e-08
2013-11-18,^GSPC,1791.530029296875,-0.003698197185726,0.007305029498268,0.0688554724696894,0.0378224594862039,,-0.003698197185726,13.100000381469728,-0.002042965576817,0,0,Bear,0.9999992782725589,6.964409135548768e-07,2.5286744651556756e-08
2013-11-19,^GSPC,1787.8699951171875,-0.002042965576817,0.0068225015766725,0.0799903638594292,0.0344572121434738,,-0.0057336074729963,13.390000343322754,-0.0036356111002209,0,0,Bear,0.9999962254690512,3.7459049653404697e-06,2.862576594561351e-08
2013-11-20,^GSPC,1781.3699951171875,-0.0036356111002209,0.0069081627518288,0.075446733193168,0.0295973392583008,,-0.0093483734062441,13.399999618530272,0.0081285642558481,1,0,Bear,0.9999913739797254,8.577704674621481e-06,4.831549334578073e-08
2013-11-21,^GSPC,1795.8499755859375,0.0081285642558481,0.0059722209328002,0.0610258504374758,0.0366192488734666,,-0.0012957980043163,12.65999984741211,0.0049614579730026,1,0,Bear,0.9999997238669874,2.679104829278345e-07,8.22243427395471e-09
2013-11-22,^GSPC,1804.760009765625,0.0049614579730026,0.005944218326552,0.0596289698833494,0.0403599197836479,,0.0,12.260000228881836,-0.0012633420978621,0,0,Bear,0.9999997973273117,1.9634270597914612e-07,6.3301677344655415e-09
2013-11-25,^GSPC,1802.47998046875,-0.0012633420978621,0.0059582882327253,0.0539955588603049,0.0377907253789391,,-0.0012633420978621,12.789999961853027,0.0001498044550707,1,0,Bear,0.9999998449684546,1.4893967295502868e-07,6.091739746903233e-09
2013-11-26,^GSPC,1802.75,0.0001498044550707,0.0057306413657799,0.0616526729289828,0.0367763250594945,,-0.001113726897066,12.8100004196167,0.0024850813860768,1,0,Bear,0.9999998470066319,1.479305358741292e-07,5.062732805971535e-09
2014-04-01,^GSPC,1885.52001953125,0.0070393485966973,0.0060270159875508,0.024316048549601,0.0272444997503944,,0.0,13.100000381469728,0.0028533268419763,1,0,Bear,0.9999997535851738,2.3675281336699787e-07,9.662144983563988e-09
2014-04-02,^GSPC,1890.9000244140625,0.0028533268419763,0.0058742829296582,0.0339849757561516,0.0296471409818748,,0.0,13.09000015258789,-0.0011264502910314,0,0,Bear,0.999999847287211,1.467144077344253e-07,5.998566543350681e-09
2014-04-03,^GSPC,1888.77001953125,-0.0011264502910314,0.0058134404745405,0.0266281780725154,0.027995702531542,,-0.0011264502910314,13.369999885559082,-0.0125372880054578,0,0,Bear,0.9999997498107718,2.421097210056244e-07,8.079311886084616e-09
2014-04-04,^GSPC,1865.0899658203125,-0.0125372880054578,0.006293917077771,0.0157059037823348,0.0147028316214388,,-0.0136496156647667,13.960000038146973,-0.0107501123941728,0,0,Bear,0.9999995573108279,4.0458017749469445e-07,3.8108910003649076e-08
2014-04-07,^GSPC,1845.0400390625,-0.0107501123941728,0.0065251963536003,-0.0013909571335064,0.0031970224330384,,-0.0242529931564061,15.56999969482422,0.0037505537703756,1,0,Bear,0.9999996410647971,2.958239963414913e-07,6.311139880481247e-08
2014-04-08,^GSPC,1851.9599609375,0.0037505537703756,0.0065558994187618,0.003707057447978,0.0061892627774811,,-0.0205934015409561,14.890000343322754,0.0109182127043403,1,0,Bear,0.9999998636808507,1.1050746436400042e-07,2.581151221966906e-08
2014-04-09,^GSPC,1872.1800537109373,0.0109182127043403,0.0068443858739282,0.0146437268479329,0.0162951223527059,,-0.0099000319749459,13.81999969482422,-0.0208847955509127,0,0,Bear,0.9999998238399868,1.4948811366160818e-07,2.6671891444572363e-08
2014-04-10,^GSPC,1833.0799560546875,-0.0208847955509127,0.0078216798658082,-0.0114383848055054,-0.0055656846430204,,-0.0305780673821144,15.890000343322754,-0.0094867736625443,0,0,Bear,0.9999947054620051,2.5896962154172983e-06,2.7048417463406215e-06
2014-04-11,^GSPC,1815.68994140625,-0.0094867736625443,0.0079713675958558,-0.0235338465216803,-0.015229377611409,,-0.0397747538403665,17.030000686645508,0.0082172862255087,1,0,Bear,0.9999988019506318,2.8672586701259556e-07,9.113235784710306e-07
2014-04-14,^GSPC,1830.6099853515625,0.0082172862255087,0.0080333423746044,-0.0081918781605029,-0.0076541382251965,,-0.0318843081517131,16.110000610351562,0.0067573077914855,1,0,Bear,0.9999991316634937,2.1554638823186653e-07,6.527902835116082e-07
2014-04-15,^GSPC,1842.97998046875,0.0067573077914855,0.0076056091124231,-0.0165056236141438,-0.0020423001612988,,-0.0253424524441272,15.609999656677246,0.0104884905586892,1,0,Bear,0.99999979097904,8.829965176802868e-08,1.2072124211620743e-07
2014-04-16,^GSPC,1862.31005859375,0.0104884905586892,0.0078672530137004,-0.0061372282357319,0.0072563685679971,,-0.0151197659586321,14.18000030517578,0.0013638529097057,1,0,Bear,0.9999998233174822,1.0158025133184481e-07,7.510237995390839e-08
2014-04-17,^GSPC,1864.8499755859373,0.0013638529097057,0.0078645761813229,-0.006489003117068,0.0073964365195087,,-0.0137765341857232,13.359999656677246,0.003775123551313,1,0,Bear,0.9999999036272176,7.066182194259004e-08,2.5711123849546505e-08
2014-04-21,^GSPC,1871.8900146484373,0.003775123551313,0.0078970061264642,-0.0032747035665612,0.0101249458095737,,-0.0100534187530701,13.25,0.0040921390251267,1,0,Bear,0.9999999064939445,7.010866919212816e-08,2.3397293998134455e-08
2014-04-22,^GSPC,1879.550048828125,0.0040921390251267,0.0079330783660917,0.0012678685612361,0.0133559103722451,,-0.0060024197151589,13.1899995803833,-0.0022133138632203,0,0,Bear,0.9999998925218336,8.426026961522278e-08,2.3217852293556585e-08
2014-04-23,^GSPC,1875.3900146484373,-0.0022133138632203,0.0078859478203109,0.0041550037991127,0.0102899995406502,,-0.0082024483396108,13.270000457763672,0.0017169605671216,1,0,Bear,0.9999998931189168,8.347251690977109e-08,2.3408703094113026e-08
2014-04-24,^GSPC,1878.6099853515625,0.0017169605671216,0.0078910030224027,0.0055722269841391,0.0113832403363971,,-0.006499571052842,13.31999969482422,-0.0080963909784891,0,0,Bear,0.9999999002707277,7.71680577281718e-08,2.2561405574166057e-08
2014-04-25,^GSPC,1863.4000244140625,-0.0080963909784891,0.0077290750549659,0.0092399335493831,0.0027181230418305,,-0.0145433389628949,14.0600004196167,0.0032360358580389,1,0,Bear,0.9999997365462497,2.0627558087763627e-07,5.71782611290884e-08
2014-04-28,^GSPC,1869.4300537109373,0.0032360358580389,0.0077228714866069,0.0153710214667464,0.0055344103122945,,-0.0113543658712353,13.970000267028809,0.0047607570692913,1,0,Bear,0.9999998058347235,1.552798206978354e-07,3.888526345709134e-08
2014-04-29,^GSPC,1878.3299560546875,0.0047607570692913,0.0075756292531583,0.0104904700596648,0.0098902129907065,,-0.0066476641795327,13.710000038146973,0.0029920169771406,1,0,Bear,0.9999998769312772,9.61779600238268e-08,2.6890960052532612e-08
2014-04-30,^GSPC,1883.949951171875,0.0029920169771406,0.0074826819826283,0.0062491393627319,0.0124416192125842,,-0.0036755371264756,13.40999984741211,-0.0001432614814261,0,0,Bear,0.9999998688877071,1.0884186598749629e-07,2.2270201748644057e-08
2014-05-01,^GSPC,1883.6800537109373,-0.0001432614814261,0.0073862421176519,0.0123121255927471,0.0116992759145861,,-0.003818272045008,13.25,-0.0013484450597095,0,0,Bear,0.9999998566850185,1.219459629451493e-07,2.136894045377445e-08
2014-05-02,^GSPC,1881.1400146484373,-0.0013484450597095,0.0073157172218955,0.0048771132820786,0.0098863848613792,,-0.0051615683746418,12.90999984741211,0.0018712161263063,1,0,Bear,0.9999998806683905,1.0187486789526927e-07,1.7456905897270572e-08
2014-05-05,^GSPC,1884.6600341796875,0.0018712161263063,0.0072976037565093,0.0097186284950714,0.0112504761478293,,-0.0033000106583153,13.289999961853027,-0.0089883921605711,0,0,Bear,0.9999998533867364,1.2419429858621067e-07,2.2419167627227306e-08
2014-05-06,^GSPC,1867.719970703125,-0.0089883921605711,0.0074366916712081,0.0055345150428347,0.0019447326426258,,-0.0122587410289554,13.800000190734863,0.0056164684208124,1,0,Bear,0.9999997218533667,2.2138408593931047e-07,5.676253141529327e-08
2014-05-07,^GSPC,1878.2099609375,0.0056164684208124,0.0074635131487619,0.0067484084932964,0.007214537760428,,-0.0067111234400109,13.399999618530272,-0.0013736249452109,0,0,Bear,0.9999998684502402,1.0161582359756264e-07,2.9934004250028625e-08
2014-05-08,^GSPC,1875.6300048828125,-0.0013736249452109,0.0073447526383819,0.012453008571595,0.0055024062012691,,-0.0080755298186543,13.43000030517578,0.0015194764311288,1,0,Bear,0.9999998139997106,1.5731234229099353e-07,2.8688085628691057e-08
2014-05-09,^GSPC,1878.47998046875,0.0015194764311288,0.0073337292125686,0.0159217435990064,0.0067691291161013,,-0.0065683239647538,12.920000076293944,0.0096727376039313,1,0,Bear,0.9999997851660059,1.8746526948492275e-07,2.736859701368894e-08
2014-05-12,^GSPC,1896.6500244140625,0.0096727376039313,0.007486415194209,0.0210107715245673,0.01610217533315,,0.0,12.229999542236328,0.0004217577030636,1,0,Bear,0.9999997679965686,1.9900569003411572e-07,3.299792479174206e-08
2014-05-13,^GSPC,1897.449951171875,0.0004217577030636,0.0073617556324757,0.013411018196453,0.0159677113447824,,0.0,12.130000114440918,-0.0047010050881663,0,0,Bear,0.9999998596622489,1.2469499680362482e-07,1.5642737834795338e-08
2014-05-14,^GSPC,1888.530029296875,-0.0047010050881663,0.0073124067606888,0.0015963817591144,0.0110333524005943,,-0.0047010050881663,12.170000076293944,-0.009361807033336,0,0,Bear,0.9999998412522598,1.397335895308003e-07,1.9013997108633295e-08
2014-05-15,^GSPC,1870.8499755859373,-0.009361807033336,0.007490520292506,-0.0106034420483643,0.0015999978459655,,-0.0140188022190042,13.170000076293944,0.0037469652067796,1,0,Bear,0.9999997842510544,1.6694248181035844e-07,4.880631552363296e-08
2014-05-16,^GSPC,1877.8599853515625,0.0037469652067796,0.0075253720058868,-0.0057762639531916,0.0053440239997857,,-0.0103243649763797,12.4399995803833,0.0038447864907102,1,0,Bear,0.9999999196879831,6.163280781662646e-08,1.8679276201555225e-08
2014-05-19,^GSPC,1885.0799560546875,0.0038447864907102,0.0071832758813761,0.0107179763983036,0.0091332898990446,,-0.0065192734646559,12.420000076293944,-0.0064983980974675,0,0,Bear,0.9999998935622955,9.180009308869117e-08,1.4637484633912135e-08
2014-05-20,^GSPC,1872.8299560546875,-0.0064983980974675,0.006995590919733,0.0150619587671974,0.0026221291738977,,-0.0129753067278438,12.960000038146973,0.0081160989512405,1,0,Bear,0.9999996442853167,3.227494646482335e-07,3.296534544983099e-08
2014-05-21,^GSPC,1888.030029296875,0.0081160989512405,0.0071095376990778,0.0194766998856257,0.0105387840350315,,-0.0049645166499291,11.90999984741211,0.0023622298736216,1,0,Bear,0.9999997689883724,2.075851812998103e-07,2.342639071602733e-08
2014-05-22,^GSPC,1892.489990234375,0.0023622298736216,0.0068510729011342,0.010848281650678,0.0126625991119948,,-0.0026140141058459,12.029999732971191,0.0042483918562254,1,0,Bear,0.9999998872167516,1.0247449368763361e-07,1.0308965539099617e-08
2014-11-10,^GSPC,2038.260009765625,0.003120184693883,0.0101422049924908,0.0305692989406707,0.0339157229060491,,0.0,12.670000076293944,0.0006966942090353,1,0,Bear,0.9999987197546953,6.99641431931991e-07,5.806040689720396e-07
2014-11-11,^GSPC,2039.6800537109373,0.0006966942090353,0.0101166367806465,0.0341684099770995,0.0342436267643244,,0.0,12.920000076293944,-0.0007011166816753,0,0,Bear,0.9999986303701291,7.92498120913639e-07,5.771315539811768e-07
2014-11-12,^GSPC,2038.25,-0.0007011166816753,0.0097528078283383,0.0473188043136076,0.0331252929855618,,-0.0007011166816753,13.020000457763672,0.0005298447465655,1,0,Bear,0.999998395351136,1.2346544725409015e-06,3.6999448519965616e-07
2014-11-13,^GSPC,2039.3299560546875,0.0005298447465655,0.0097503409516486,0.0478683311354024,0.0332361207756759,,-0.0001716434181001,13.789999961853027,0.0002402702088106,1,0,Bear,0.9999985491155323,1.1184908695265908e-06,3.323936346415961e-07
2014-11-14,^GSPC,2039.8199462890625,0.0002402702088106,0.0095835765027198,0.0365465323353577,0.0331482175782364,,0.0,13.3100004196167,0.0007353590216279,1,0,Bear,0.9999993288963629,4.7087059238170127e-07,2.002328771075579e-07
2014-11-17,^GSPC,2041.3199462890625,0.0007353590216279,0.0095695369263503,0.0389348653267109,0.0334914941955026,,0.0,13.989999771118164,0.0051339833121772,1,0,Bear,0.9999992779160372,5.190094601491362e-07,2.030744718421484e-07
2014-11-18,^GSPC,2051.800048828125,0.0051339833121772,0.0090709181414517,0.0603069994907377,0.0381313918808214,,0.0,13.859999656677246,-0.0015011590075549,0,0,Bear,0.9999987816252688,1.0866461569707955e-06,1.317284852611428e-07
2014-11-19,^GSPC,2048.719970703125,-0.0015011590075549,0.0086045962864243,0.0405456655581353,0.0360170411873799,,-0.0015011590075549,13.960000038146973,0.0019670962134916,1,0,Bear,0.9999996369866243,3.064639256567181e-07,5.654951406539649e-08
2014-11-20,^GSPC,2052.75,0.0019670962134916,0.0075325057706281,0.0645884222078949,0.0374747334625786,,0.0,13.579999923706056,0.0052368773596394,1,0,Bear,0.9999996533079557,3.292724561602383e-07,1.741940718700223e-08
2014-11-21,^GSPC,2063.5,0.0052368773596394,0.0070998286083519,0.0825599485418426,0.0420866652356755,,0.0,12.899999618530272,0.0028640233144536,1,0,Bear,0.9999981823310158,1.7938826653610059e-06,2.378642410082599e-08
2014-11-24,^GSPC,2069.409912109375,0.0028640233144536,0.0061112056464311,0.1038383577931054,0.0441718357391882,,0.0,12.619999885559082,-0.0011500296768531,0,0,Bear,0.9999792905207723,2.0675254558553887e-05,3.4224583590040345e-08
